,links,Name,Edition,Distance,Color,Price
1216,https://www.carpages.ca/used-cars/ontario/burlington/2018-kia-niro-8681666/,2018 Kia NIRO,EX Premium,"57,000KM",Blue,$CALL
1217,https://www.carpages.ca/used-cars/ontario/georgetown/2021-toyota-rav4-8681573/,2021 Toyota RAV4,Hybrid Limited,"8,310KM",Black,$CALL
1218,https://www.carpages.ca/new-cars/ontario/kitchener/2022-ford-escape-8678033/,2022 Ford Escape,SEL Hybrid,5KM,Blue,$CALL
1219,https://www.carpages.ca/used-cars/ontario/barrie/2021-ford-f-150-8676815/,2021 Ford F-150,XLT | TWIN SUNROOF | REMOTE START | TRAILER TOW PKG |,"50,514KM",,$CALL
1220,https://www.carpages.ca/new-cars/british-columbia/coquitlam/2022-kia-ev6-8664706/,2022 Kia EV6,LR AWD,CALL,SNOW WHITE PEARL(SWP),$CALL
1221,https://www.carpages.ca/used-cars/saskatchewan/moose-jaw/2022-jeep-grand-wagoneer-8663605/,2022 Jeep Grand Wagoneer,Series III,539KM,Baltic Grey Metallic,$CALL
1222,https://www.carpages.ca/new-cars/ontario/huntsville/2022-ford-f-150-8663173/,2022 Ford F-150,Lariat,CALL,Antimatter Blue Metallic,$CALL
1223,https://www.carpages.ca/used-cars/british-columbia/maple-ridge/2019-toyota-rav4-8657044/,2019 Toyota RAV4,Hybrid XLE,"44,641KM",Silver,$CALL
1224,https://www.carpages.ca/new-cars/british-columbia/coquitlam/2022-kia-sorento-8648405/,2022 Kia Sorento,PHEV EX,CALL,MINERAL BLUE(M4B),$CALL
1225,https://www.carpages.ca/new-cars/british-columbia/coquitlam/2023-kia-sportage-8648399/,2023 Kia Sportage,HEV EX,CALL,STEEL GREY(KLG),$CALL
1226,https://www.carpages.ca/new-cars/british-columbia/coquitlam/2023-kia-sportage-8648393/,2023 Kia Sportage,HEV SX BLACK INT.,CALL,FUSION BLACK(FSB),$CALL
1227,https://www.carpages.ca/used-cars/ontario/beamsville/2017-chevrolet-volt-8648186/,2017 Chevrolet Volt,LT,"53,512KM",Grey,$CALL
1228,https://www.carpages.ca/new-cars/ontario/pembroke/2022-ford-mustang-mach-e-8636624/,2022 Ford Mustang MACH-E,Premium,CALL,Grabber Blue Metallic,$CALL
1229,https://www.carpages.ca/new-cars/ontario/toronto/2022-hyundai-ioniq-8635778/,2022 Hyundai IONIQ,5,188KM,PHANTOM BLACK,$CALL
1230,https://www.carpages.ca/used-cars/ontario/ottawa/2022-tesla-model-x-8634863/,2022 Tesla Model X,Long Range,"2,500KM",Black,$CALL
1231,https://www.carpages.ca/used-cars/british-columbia/new-westminster/2020-ford-escape-8633012/,2020 Ford Escape,Titanium Hybrid AWD Premium Pkg 2.0 Sunroof Leather Nav Cam,"25,842KM",White,$CALL
1232,https://www.carpages.ca/new-cars/ontario/cornwall/2022-jeep-wrangler-8630573/,2022 Jeep Wrangler,Unlimited 4xe Rubicon,CALL,Silver,$CALL
1233,https://www.carpages.ca/new-cars/ontario/cornwall/2022-jeep-wrangler-8630576/,2022 Jeep Wrangler,Unlimited 4xe Rubicon,2KM,Silver,$CALL
1234,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2017-kia-optima-8621738/,2017 Kia Optima,Hybrid EX,"94,215KM",Grey,$CALL
1235,https://www.carpages.ca/new-cars/ontario/pembroke/2022-ford-explorer-8614349/,2022 Ford Explorer,Limited 4WD,CALL,STAR WHITE MET TRI-COAT,$CALL
1236,https://www.carpages.ca/new-cars/ontario/pembroke/2022-ford-explorer-8613662/,2022 Ford Explorer,Limited 4WD,CALL,STAR WHITE MET TRI-COAT,$CALL
1237,https://www.carpages.ca/used-cars/ontario/thunder-bay/2018-ford-fusion-8609894/,2018 Ford Fusion,Hybrid SE FWD,"61,026KM",Silver,$CALL
1238,https://www.carpages.ca/used-cars/ontario/mississauga/2019-kia-niro-8594822/,2019 Kia NIRO,EX Premium FUEL SAVER!! MOONROOF!! HEATED SEATS/WHEEL!! APPLE CARPLAY/ANDROID AUTO!! CLEAN CARFAX!!,"51,763KM",Blue,$CALL
1239,https://www.carpages.ca/new-cars/ontario/thornhill/2022-jeep-wrangler-8593643/,2022 Jeep Wrangler,4xe Unlimited Rubicon,8KM,Black,$CALL
1240,https://www.carpages.ca/new-cars/ontario/thornhill/2022-jeep-wrangler-8593640/,2022 Jeep Wrangler,4xe Unlimited Rubicon,8KM,,$CALL
1241,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2021-tesla-model-y-8586914/,2021 Tesla Model Y,STANDARD RANGE RWD,"54,797KM",Black,$CALL
1242,https://www.carpages.ca/new-cars/ontario/pembroke/2022-ford-escape-8583911/,2022 Ford Escape,4DR TIT PHEV FWD,CALL,STAR WHITE MET TRI-COAT,$CALL
1243,https://www.carpages.ca/new-cars/british-columbia/coquitlam/2022-kia-sorento-8581481/,2022 Kia Sorento,HEV EX,CALL,RUNWAY RED(CR5),$CALL
1244,https://www.carpages.ca/used-cars/nova-scotia/dayton/2017-gmc-sierra-1500-8571326/,2017 GMC Sierra 1500,Hybrid SLT CREW,"94,000KM",Blue,$CALL
1245,https://www.carpages.ca/used-cars/ontario/toronto/2019-ford-fusion-8546201/,2019 Ford Fusion,Hybrid SEL 2 TIRE SETS HYBRID CAR,"102,408KM",Black,$CALL
1246,https://www.carpages.ca/new-cars/ontario/thornhill/2022-jeep-grand-wagoneer-8533142/,2022 Jeep Grand Wagoneer,Series III,11KM,,$CALL
1247,https://www.carpages.ca/new-cars/ontario/thornhill/2022-jeep-grand-wagoneer-8533130/,2022 Jeep Grand Wagoneer,Series III,11KM,,$CALL
1248,https://www.carpages.ca/new-cars/ontario/thornhill/2022-jeep-wrangler-8533094/,2022 Jeep Wrangler,4xe Unlimited Rubicon,11KM,White,$CALL
1249,https://www.carpages.ca/used-cars/ontario/oakville/2020-tesla-model-3-8526620/,2020 Tesla Model 3,STANDARD RANGE PLUS AVAILABLE FOR RENT TODAY!,100KM,White,$CALL
1250,https://www.carpages.ca/used-cars/ontario/ottawa/2022-tesla-model-x-8520971/,2022 Tesla Model X,Plaid,180KM,Pearl White,$CALL
1251,https://www.carpages.ca/new-cars/ontario/toronto/2022-hyundai-ioniq-8516060/,2022 Hyundai IONIQ,5,CALL,Atlas White,$CALL
1252,https://www.carpages.ca/new-cars/ontario/pembroke/2022-ford-mustang-mach-e-8496358/,2022 Ford Mustang MACH-E,Premium,CALL,Dark Matter Grey,$CALL
1253,https://www.carpages.ca/new-cars/ontario/pembroke/2022-ford-mustang-mach-e-8495758/,2022 Ford Mustang MACH-E,Premium,CALL,Grabber Blue Metallic,$CALL
1254,https://www.carpages.ca/new-cars/ontario/pembroke/2022-ford-escape-8494438/,2022 Ford Escape,4DR SEL FHEV,CALL,Carbonized Grey,$CALL
1255,https://www.carpages.ca/new-cars/ontario/pembroke/2022-ford-escape-8493870/,2022 Ford Escape,4DR SEL FHEV,CALL,ATLAS BLUE,$CALL
1256,https://www.carpages.ca/new-cars/british-columbia/nanaimo/2022-ram-1500-8493738/,2022 RAM 1500,TRADESMAN,15KM,Bright White,$CALL
1257,https://www.carpages.ca/new-cars/ontario/pembroke/2022-ford-mustang-mach-e-8493674/,2022 Ford Mustang MACH-E,GT,CALL,SHADOW BLACK,$CALL
1258,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2020-kia-niro-8481000/,2020 Kia NIRO,EX Premium,"108,374KM",White,$CALL
1259,https://www.carpages.ca/new-cars/ontario/pembroke/2022-ford-mustang-mach-e-8468826/,2022 Ford Mustang MACH-E,Premium,CALL,SHADOW BLACK,$CALL
1260,https://www.carpages.ca/new-cars/ontario/pembroke/2022-ford-mustang-mach-e-8468376/,2022 Ford Mustang MACH-E,Premium,CALL,STAR WHITE MET TRI-COAT,$CALL
1261,https://www.carpages.ca/new-cars/ontario/pembroke/2022-ford-escape-8464545/,2022 Ford Escape,4DR TIT FHEV,20KM,ATLAS BLUE,$CALL
1262,https://www.carpages.ca/new-cars/ontario/pembroke/2022-ford-mustang-mach-e-8460717/,2022 Ford Mustang MACH-E,GT,CALL,Iced Blue Silver Metallic,$CALL
1263,https://www.carpages.ca/new-cars/ontario/pembroke/2022-ford-mustang-mach-e-8458278/,2022 Ford Mustang MACH-E,Premium,CALL,CYBER ORANGE METALLIC TC,$CALL
1264,https://www.carpages.ca/new-cars/ontario/pembroke/2022-ford-explorer-8456553/,2022 Ford Explorer,Limited 4WD,CALL,Carbonized Grey,$CALL
1265,https://www.carpages.ca/new-cars/ontario/pembroke/2022-ford-e-transit-cargo-van-8454234/,2022 Ford E-Transit Cargo Van,MR CARGO RWD BEV,CALL,Blue Jeans Metallic,$CALL
1266,https://www.carpages.ca/new-cars/ontario/pembroke/2022-ford-f-150-8453880/,2022 Ford F-150,4x4 Supercrew-145,CALL,Agate Black,$CALL
1267,https://www.carpages.ca/new-cars/ontario/pembroke/2022-ford-escape-8453700/,2022 Ford Escape,4DR SEL FHEV,20KM,Oxford White,$CALL
1268,https://www.carpages.ca/new-cars/ontario/pembroke/2022-ford-explorer-8453514/,2022 Ford Explorer,Limited 4WD,CALL,Carbonized Grey,$CALL
1269,https://www.carpages.ca/used-cars/ontario/woodstock/2014-subaru-xv-crosstrek-8439963/,2014 Subaru XV Crosstrek,Hybrid Hybrid,"120,772KM",Grey,$CALL
1270,https://www.carpages.ca/used-cars/ontario/woodstock/2014-subaru-xv-crosstrek-8439954/,2014 Subaru XV Crosstrek,Hybrid Hybrid,"112,312KM",Grey,$CALL
1271,https://www.carpages.ca/new-cars/ontario/thornhill/2022-jeep-grand-wagoneer-8422052/,2022 Jeep Grand Wagoneer,Series III,8KM,Black,$CALL
1272,https://www.carpages.ca/new-cars/british-columbia/nanaimo/2022-jeep-grand-wagoneer-8407662/,2022 Jeep Grand Wagoneer,Series III,19KM,Silver Zynith,$CALL
1273,https://www.carpages.ca/new-cars/british-columbia/nanaimo/2022-ram-1500-8319699/,2022 RAM 1500,TRADESMAN,15KM,Diamond Black Crystal Pearlcoat,$CALL
1274,https://www.carpages.ca/new-cars/ontario/toronto/2022-hyundai-ioniq-8315994/,2022 Hyundai IONIQ,5,CALL,Atlas White,$CALL
1275,https://www.carpages.ca/new-cars/british-columbia/abbotsford/2022-hyundai-elantra-8312403/,2022 Hyundai Elantra,Hybrid Preferred DCT  - Remote Start,14KM,Polar White,$CALL
1276,https://www.carpages.ca/new-cars/british-columbia/coquitlam/2022-kia-ev6-8309208/,2022 Kia EV6,LR GT-LINE PKG 2 AWD,CALL,YACHT BLUE(DU3),$CALL
1277,https://www.carpages.ca/new-cars/british-columbia/abbotsford/2022-hyundai-elantra-8307429/,2022 Hyundai Elantra,Hybrid Preferred DCT  - Remote Start,12KM,Polar White,$CALL
1278,https://www.carpages.ca/new-cars/british-columbia/abbotsford/2022-hyundai-elantra-8307417/,2022 Hyundai Elantra,Hybrid Preferred DCT  - Remote Start,15KM,Cyber Grey,$CALL
1279,https://www.carpages.ca/new-cars/british-columbia/abbotsford/2022-hyundai-elantra-8307411/,2022 Hyundai Elantra,Hybrid Preferred DCT  - Remote Start,14KM,Cyber Grey,$CALL
1280,https://www.carpages.ca/new-cars/british-columbia/abbotsford/2022-hyundai-elantra-8307408/,2022 Hyundai Elantra,Hybrid Preferred DCT  - Remote Start,14KM,Polar White,$CALL
1281,https://www.carpages.ca/new-cars/british-columbia/abbotsford/2022-hyundai-elantra-8298180/,2022 Hyundai Elantra,Hybrid Preferred DCT  - Remote Start,12KM,Cyber Grey,$CALL
1282,https://www.carpages.ca/new-cars/british-columbia/abbotsford/2022-hyundai-elantra-8298165/,2022 Hyundai Elantra,Hybrid Preferred DCT  - Remote Start,14KM,Cyber Grey,$CALL
1283,https://www.carpages.ca/new-cars/british-columbia/coquitlam/2022-kia-ev6-8280588/,2022 Kia EV6,LR GT-LINE PKG 2 AWD,CALL,RUNWAY RED(CR5),$CALL
1284,https://www.carpages.ca/new-cars/british-columbia/nanaimo/2022-jeep-grand-wagoneer-8113795/,2022 Jeep Grand Wagoneer,Series III,CALL,Luxury White Pearl,$CALL
1285,https://www.carpages.ca/new-cars/british-columbia/nanaimo/2022-jeep-grand-wagoneer-8113789/,2022 Jeep Grand Wagoneer,Series III,CALL,Diamond Black Crystal Pearl,$CALL
1286,https://www.carpages.ca/new-cars/ontario/toronto/2022-hyundai-ioniq-8092732/,2022 Hyundai IONIQ,5,188KM,Atlas White,$CALL
1287,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-chevrolet-bolt-7834890/,2022 Chevrolet Bolt,EV 1LT,CALL,Cherry Red Tintcoat,$CALL
1288,https://www.carpages.ca/used-cars/ontario/ottawa/2018-toyota-rav4-7114237/,2018 Toyota RAV4,"AWD Hybrid LE+  - 	Heated Seats","83,391KM",Black,$CALL
1289,https://www.carpages.ca/used-cars/british-columbia/vancouver/2019-honda-clarity-3437105/,2019 Honda Clarity,Plug-In Hybrid FUEL EFFICIENT + HEATED SEATS + LANEWATCH CAMERA!,"36,120KM",White,$CALL
1290,https://www.carpages.ca/used-cars/nova-scotia/halifax/2019-toyota-rav4-8684861/,2019 Toyota RAV4,Hybrid Limited,"25,915KM",White,"$48,988"
1291,https://www.carpages.ca/new-cars/alberta/lacombe/2022-ford-f-150-8684576/,2022 Ford F-150,Lariat,14KM,Black,"$81,105"
1292,https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-f-150-8684534/,2022 Ford F-150,Lariat,20KM,Agate Black Metallic,"$81,775"
1293,https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-f-150-8684528/,2022 Ford F-150,Lariat,20KM,Agate Black Metallic,"$78,545"
1294,https://www.carpages.ca/used-cars/ontario/ottawa/2020-ford-escape-8684495/,2020 Ford Escape,Titanium Hybrid,"22,065KM",Agate Black Metallic,"$49,997"
1295,https://www.carpages.ca/used-cars/ontario/windsor/2020-ford-fusion-8684144/,2020 Ford Fusion,Energi SEL FWD,"14,843KM",White,"$35,900"
1296,https://www.carpages.ca/new-cars/alberta/edmonton/2022-jeep-wrangler-8682560/,2022 Jeep Wrangler,4xe,CALL,Black,"$68,315"
1297,https://www.carpages.ca/new-cars/ontario/huntsville/2022-honda-accord-8680367/,2022 Honda Accord,Hybrid Touring,12KM,White,"$45,970"
1298,https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-transit-8679605/,2022 Ford Transit,Cargo Van,20KM,Oxford White,"$45,670"
1299,https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-transit-8679590/,2022 Ford Transit,Cargo Van,20KM,Oxford White,"$45,670"
1300,https://www.carpages.ca/used-cars/ontario/new-hamburg/2014-chrysler-town--country-8679572/,2014 Chrysler Town & Country,TOURING,"246,596KM",Black,"$7,900"
1301,https://www.carpages.ca/new-cars/british-columbia/surrey/2022-jeep-wrangler-8678360/,2022 Jeep Wrangler,4xe,CALL,,"$79,200"
1302,https://www.carpages.ca/used-cars/ontario/chatham/2019-ford-fusion-8676140/,2019 Ford Fusion,Energi SEL,"63,546KM",,"$32,997"
1303,https://www.carpages.ca/used-cars/ontario/chatham/2020-ford-escape-8676146/,2020 Ford Escape,Titanium Hybrid,"14,188KM",,"$45,799"
1304,https://www.carpages.ca/used-cars/nova-scotia/dartmouth/2019-toyota-prius-8675819/,2019 Toyota Prius,c Technology,"52,705KM",,"$38,995"
1305,https://www.carpages.ca/new-cars/new-brunswick/fredericton/2022-hyundai-tucson-8675501/,2022 Hyundai Tucson,Plug-In Hybrid Luxury,17KM,Crystal White,"$45,626"
1306,https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-transit-8675282/,2022 Ford Transit,Cargo Van,20KM,Oxford White,"$45,670"
1307,https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-transit-8675279/,2022 Ford Transit,Cargo Van,20KM,Oxford White,"$45,670"
1308,https://www.carpages.ca/new-cars/nova-scotia/port-hawkesbury/2022-ford-f-150-8673698/,2022 Ford F-150,LARIAT 4WD SUPERCREW 5.5' BOX,CALL,Agate Black Metallic,"$86,550"
1309,https://www.carpages.ca/new-cars/ontario/kanata/2022-jeep-wrangler-8673050/,2022 Jeep Wrangler,Unlimited 4xe Rubicon,CALL,Black,"$75,423"
1310,https://www.carpages.ca/used-cars/british-columbia/port-coquitlam/2019-chrysler-pacifica-8671943/,2019 Chrysler Pacifica,Hybrid Limited,"33,357KM",Grey,"$49,995"
1311,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2022-tesla-model-3-8671517/,2022 Tesla Model 3,LONG RANGE,"5,577KM",BLK,"$88,995"
1312,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2022-tesla-model-3-8671514/,2022 Tesla Model 3,LONG RANGE,"5,514KM",WHT,"$88,995"
1313,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2022-tesla-model-3-8671511/,2022 Tesla Model 3,LONG RANGE,256KM,BLK,"$89,995"
1314,https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-hyundai-santa-fe-8668700/,2022 Hyundai Santa Fe,Hybrid Preferred,CALL,LAGOON BLUE,"$43,924"
1315,https://www.carpages.ca/used-cars/british-columbia/courtenay/2022-tesla-model-3-8668463/,2022 Tesla Model 3,"RWD, Model 3",339KM,Blanc,"$81,298"
1316,https://www.carpages.ca/new-cars/ontario/peterborough/2022-ford-f-150-8668403/,2022 Ford F-150,4x4 Supercrew-145,CALL,Oxford White,"$72,915"
1317,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2022-tesla-model-y-8667797/,2022 Tesla Model Y,LONG RANGE,41KM,,"$108,995"
1318,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2022-tesla-model-3-8667545/,2022 Tesla Model 3,LONG RANGE,50KM,,"$93,495"
1319,https://www.carpages.ca/used-cars/ontario/bolton/2022-hyundai-tucson-hybrid-8667398/,2022 Hyundai Tucson Hybrid,Ultimate,122KM,Deep Sea Blue Pearl,"$59,995"
1320,https://www.carpages.ca/used-cars/ontario/bolton/2020-kia-soul-8667392/,2020 Kia Soul,EV EV Limited,"14,400KM",Gravity Grey (MET),"$59,995"
1321,https://www.carpages.ca/used-cars/ontario/bolton/2017-chevrolet-malibu-8667389/,2017 Chevrolet Malibu,HYBRID,"45,987KM",Blue Velvet (MET),"$27,495"
1322,https://www.carpages.ca/used-cars/ontario/bolton/2022-hyundai-tucson-hybrid-8667383/,2022 Hyundai Tucson Hybrid,Luxury,168KM,Deep Sea Blue Pearl,"$57,995"
1323,https://www.carpages.ca/new-cars/alberta/edmonton/2022-hyundai-kona-8666336/,2022 Hyundai KONA,Electric,7KM,,"$49,999"
1324,https://www.carpages.ca/new-cars/alberta/edmonton/2022-hyundai-santa-fe-8666318/,2022 Hyundai Santa Fe,HYBRID,7KM,Grey,"$47,999"
1325,https://www.carpages.ca/new-cars/alberta/edmonton/2022-hyundai-tucson-8666306/,2022 Hyundai Tucson,Plug-In Hybrid,7KM,Grey,"$47,999"
1326,https://www.carpages.ca/new-cars/ontario/kanata/2022-jeep-wrangler-8665465/,2022 Jeep Wrangler,Unlimited 4xe Rubicon,CALL,Black,"$70,333"
1327,https://www.carpages.ca/used-cars/ontario/chatham/2020-ford-fusion-8664283/,2020 Ford Fusion,Hybrid Titanium,"65,685KM",,"$34,997"
1328,https://www.carpages.ca/new-cars/newfoundland-and-labrador/st-john-s/2022-mercedes-benz-gle-8663281/,2022 Mercedes-Benz GLE,AMG GLE 53,14KM,Obsidian Black Met,"$116,230"
1329,https://www.carpages.ca/new-cars/newfoundland-and-labrador/st-john-s/2022-mercedes-benz-gle-8663284/,2022 Mercedes-Benz GLE,GLE 450,12KM,Polar White,"$98,880"
1330,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2022-tesla-model-3-8662393/,2022 Tesla Model 3,Base,"5,178KM",,"$79,495"
1331,https://www.carpages.ca/new-cars/ontario/kanata/2022-jeep-wrangler-8659957/,2022 Jeep Wrangler,Unlimited 4xe Rubicon,CALL,Red,"$75,423"
1332,https://www.carpages.ca/new-cars/new-brunswick/woodstock/2022-ford-f-150-8658418/,2022 Ford F-150,Lariat,10KM,Oxford White,"$80,105"
1333,https://www.carpages.ca/used-cars/ontario/nipigon/2018-ford-f-150-8657452/,2018 Ford F-150,Lariat,"62,029KM",SHADOW BLACK,"$57,460.50"
1334,https://www.carpages.ca/used-cars/ontario/ottawa/2017-ford-f-150-8657254/,2017 Ford F-150,XLT,"44,500KM",Blue Jeans Metallic,"$39,997"
1335,https://www.carpages.ca/new-cars/british-columbia/vancouver/2022-honda-accord-8653921/,2022 Honda Accord,Hybrid,CALL,Black,"$39,450"
1336,https://www.carpages.ca/used-cars/alberta/edmonton/2014-toyota-camry-8652469/,2014 Toyota Camry,Hybrid,"122,511KM",Green,"$24,221"
1337,https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-audi-q7-8651812/,2022 Audi Q7,Komfort,14KM,Mythos Black Metallic,"$78,100"
1338,https://www.carpages.ca/new-cars/manitoba/brandon/2023-kia-sportage-8651275/,2023 Kia Sportage,HEV SX - Red Interior,21KM,Snow White Pearl,"$48,214"
1339,https://www.carpages.ca/new-cars/british-columbia/port-moody/2022-honda-accord-8646917/,2022 Honda Accord,Hybrid,15KM,Crystal Black Pearl,"$39,150"
1340,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2022-tesla-model-3-8643860/,2022 Tesla Model 3,RWD,"1,302KM",WHT,"$79,995"
1341,https://www.carpages.ca/used-cars/ontario/toronto/2007-toyota-camry-8643392/,2007 Toyota Camry,LE Hybrid,"298,305KM",Beige,"$5,998"
1342,https://www.carpages.ca/new-cars/alberta/edmonton/2022-land-rover-range-rover-8641211/,2022 Land Rover Range Rover,SPORT,2KM,,"$123,128"
1343,https://www.carpages.ca/new-cars/alberta/edmonton/2022-land-rover-range-rover-8641205/,2022 Land Rover Range Rover,SPORT,2KM,White,"$120,028"
1344,https://www.carpages.ca/new-cars/alberta/edmonton/2022-land-rover-range-rover-8641202/,2022 Land Rover Range Rover,SPORT,2KM,White,"$121,228"
1345,https://www.carpages.ca/new-cars/alberta/edmonton/2022-land-rover-range-rover-8641199/,2022 Land Rover Range Rover,SPORT,2KM,White,"$121,228"
1346,https://www.carpages.ca/new-cars/ontario/kanata/2022-jeep-wrangler-8641148/,2022 Jeep Wrangler,Unlimited 4xe Rubicon,15KM,Black,"$70,333"
1347,https://www.carpages.ca/new-cars/ontario/new-hamburg/2022-ford-escape-8638457/,2022 Ford Escape,SE Plug-In Hybrid,45KM,Oxford White,"$45,758"
1348,https://www.carpages.ca/new-cars/ontario/new-hamburg/2022-ford-f-150-8638451/,2022 Ford F-150,Lariat,41KM,Agate Black Metallic,"$78,504"
1349,https://www.carpages.ca/new-cars/ontario/orillia/2023-kia-sportage-8637125/,2023 Kia Sportage,Hybrid EX,90KM,Gravity Grey,"$39,772"
1350,https://www.carpages.ca/new-cars/british-columbia/surrey/2022-jeep-wrangler-8636672/,2022 Jeep Wrangler,4xe,CALL,Silver,"$75,965"
1351,https://www.carpages.ca/new-cars/alberta/edmonton/2023-kia-sportage-8636531/,2023 Kia Sportage,Hybrid,23KM,Blue,"$56,498"
1352,https://www.carpages.ca/new-cars/alberta/edmonton/2023-kia-sportage-8636522/,2023 Kia Sportage,Hybrid,23KM,Grey,"$49,998"
1353,https://www.carpages.ca/new-cars/ontario/kanata/2022-jeep-wrangler-8635454/,2022 Jeep Wrangler,Unlimited 4xe Rubicon,15KM,Black,"$70,333"
1354,https://www.carpages.ca/used-cars/nova-scotia/halifax/2021-land-rover-range-rover-velar-8633879/,2021 Land Rover Range Rover Velar,R-Dynamic S,"10,002KM",Fuji White,"$83,990"
1355,https://www.carpages.ca/new-cars/newfoundland-and-labrador/grand-falls-windsor/2022-hyundai-tucson-hybrid-8633867/,2022 Hyundai Tucson Hybrid,Ultimate,27KM,Amazon Grey,"$43,924"
1356,https://www.carpages.ca/new-cars/british-columbia/courtenay/2022-honda-accord-8632802/,2022 Honda Accord,base,CALL,Platinum White Pearl,"$39,150"
